CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,RF_Score,Segment
C3089,76,4,20618.67,3,1,3,313,31,Needs Attention
C3090,88,6,16307.86,3,3,3,333,33,Potential
C3091,131,10,21051.45,2,5,4,254,25,Big Spenders
C3092,397,4,9027.09,1,1,1,111,11,At Risk / Lost
C3093,183,6,23388.79,2,3,4,234,23,Needs Attention
C3094,135,4,20740.239999999998,2,1,3,213,21,At Risk / Lost
C3095,25,8,27362.309999999998,5,4,4,544,54,Champions
C3096,172,5,6862.95,2,2,1,221,22,At Risk / Lost
C3097,2,6,16961.600000000002,5,3,3,533,53,Loyal
C3099,114,5,23810.67,2,2,4,224,22,At Risk / Lost
C3100,29,8,29585.81,4,4,5,445,44,Champions
C3101,123,3,7311.78,2,1,1,211,21,At Risk / Lost
C3102,60,3,10496.46,3,1,2,312,31,Needs Attention
C3103,191,3,3552.6099999999997,1,1,1,111,11,At Risk / Lost
C3104,77,6,26662.16,3,3,4,334,33,Potential
C3105,49,2,10235.94,4,1,1,411,41,Needs Attention
C3106,40,4,14692.27,4,1,2,412,41,Needs Attention
C3107,204,5,14563.71,1,2,2,122,12,At Risk / Lost
C3108,12,11,21685.6,5,5,4,554,55,Champions
C3109,287,1,403.6,1,1,1,111,11,At Risk / Lost
C3110,51,4,8822.62,4,1,1,411,41,Needs Attention
C3111,97,6,35245.69,3,3,5,335,33,Potential
C3112,294,11,24327.08,1,5,4,154,15,Big Spenders
C3113,43,6,18247.06,4,3,3,433,43,Loyal
C3114,47,3,23195.37,4,1,4,414,41,Needs Attention
C3115,19,11,32410.68,5,5,5,555,55,Champions
C3116,115,6,16613.120000000003,2,3,3,233,23,Needs Attention
C3117,128,3,9635.56,2,1,1,211,21,At Risk / Lost
C3118,20,11,30125.92,5,5,5,555,55,Champions
C3119,299,4,7395.6900000000005,1,1,1,111,11,At Risk / Lost
C3120,136,5,3629.89,2,2,1,221,22,At Risk / Lost
C3121,256,5,15120.21,1,2,2,122,12,At Risk / Lost
C3122,38,7,16755.46,4,4,3,443,44,Champions
C3123,2,5,14943.48,5,2,2,522,52,Potential
C3124,97,5,15982.53,3,2,3,323,32,Potential
C3125,17,8,18861.41,5,4,3,543,54,Champions
C3126,85,13,40491.44,3,5,5,355,35,Potential
C3127,41,10,17459.7,4,5,3,453,45,Champions
C3128,67,5,10687.92,3,2,2,322,32,Potential
C3129,298,5,9699.24,1,2,1,121,12,At Risk / Lost
C3130,86,6,11029.23,3,3,2,332,33,Potential
C3131,8,9,27642.09,5,5,4,554,55,Champions
C3132,113,6,18086.68,2,3,3,233,23,Needs Attention
C3133,55,5,16182.33,4,2,3,423,42,Potential
C3134,45,4,16493.440000000002,4,1,3,413,41,Needs Attention
C3135,76,10,22579.92,3,5,4,354,35,Potential
C3136,7,9,39660.54,5,5,5,555,55,Champions
C3137,223,4,7537.76,1,1,1,111,11,At Risk / Lost
C3138,87,11,36294.75,3,5,5,355,35,Potential
C3139,58,10,29021.11,4,5,5,455,45,Champions
C3140,407,5,15094.880000000001,1,2,2,122,12,At Risk / Lost
C3141,180,1,596.42,2,1,1,211,21,At Risk / Lost
C3142,240,5,27847.670000000002,1,2,4,124,12,At Risk / Lost
C3143,91,8,22112.33,3,4,4,344,34,Potential
C3144,342,6,23208.26,1,3,4,134,13,Needs Attention
C3145,32,7,25266.93,4,4,4,444,44,Champions
C3146,68,5,4807.929999999999,3,2,1,321,32,Potential
C3147,117,7,18408.16,2,4,3,243,24,Big Spenders
C3148,376,4,14685.07,1,1,2,112,11,At Risk / Lost
C3149,56,7,17773.22,4,4,3,443,44,Champions
C3150,188,8,19946.6,2,4,3,243,24,Big Spenders
C3151,66,6,26259.3,3,3,4,334,33,Potential
C3152,44,8,26367.31,4,4,4,444,44,Champions
C3153,27,7,20572.16,5,4,3,543,54,Champions
C3154,28,6,20215.699999999997,4,3,3,433,43,Loyal
C3155,126,5,11070.789999999999,2,2,2,222,22,At Risk / Lost
C3156,162,7,23389.79,2,4,4,244,24,Big Spenders
C3157,123,10,49542.71,2,5,5,255,25,Big Spenders
C3158,9,4,5328.01,5,1,1,511,51,Needs Attention
C3159,32,6,15352.22,4,3,2,432,43,Loyal
C3160,23,6,25523.54,5,3,4,534,53,Loyal
C3161,159,8,14152.27,2,4,2,242,24,Big Spenders
C3162,138,2,6996.89,2,1,1,211,21,At Risk / Lost
C3163,64,6,14296.8,3,3,2,332,33,Potential
C3164,93,8,18590.02,3,4,3,343,34,Potential
C3165,21,6,26744.399999999998,5,3,4,534,53,Loyal
C3166,138,11,35471.18,2,5,5,255,25,Big Spenders
C3167,271,5,16139.119999999999,1,2,3,123,12,At Risk / Lost
C3168,63,6,28721.079999999998,3,3,5,335,33,Potential
C3169,7,5,17050.2,5,2,3,523,52,Potential
C3170,22,6,9422.43,5,3,1,531,53,Loyal
C3171,12,5,24863.22,5,2,4,524,52,Potential
C3172,132,7,37569.67,2,4,5,245,24,Big Spenders
C3173,125,8,35335.03,2,4,5,245,24,Big Spenders
C3174,44,3,10235.38,4,1,1,411,41,Needs Attention
C3175,52,6,26432.14,4,3,4,434,43,Loyal
C3176,95,6,26604.37,3,3,4,334,33,Potential
C3177,134,6,11336.25,2,3,2,232,23,Needs Attention
C3178,50,5,19751.18,4,2,3,423,42,Potential
C3179,3,6,42792.77,5,3,5,535,53,Loyal
C3180,221,7,27030.41,1,4,4,144,14,Big Spenders
C3181,1,3,20705.85,5,1,3,513,51,Needs Attention
C3182,107,3,9721.4,2,1,1,211,21,At Risk / Lost
C3183,387,4,16667.59,1,1,3,113,11,At Risk / Lost
C3184,125,5,9431.400000000001,2,2,1,221,22,At Risk / Lost
C3185,68,6,15708.050000000001,3,3,3,333,33,Potential
C3186,256,4,19907.440000000002,1,1,3,113,11,At Risk / Lost
C3187,26,13,37932.47,5,5,5,555,55,Champions
C3188,90,4,8720.029999999999,3,1,1,311,31,Needs Attention
C3189,168,9,35304.340000000004,2,5,5,255,25,Big Spenders
C3190,165,4,21242.92,2,1,4,214,21,At Risk / Lost
C3191,20,7,20586.05,5,4,3,543,54,Champions
C3192,30,7,18477.670000000002,4,4,3,443,44,Champions
C3193,115,6,11916.47,2,3,2,232,23,Needs Attention
C3194,199,5,10114.6,1,2,1,121,12,At Risk / Lost
C3195,83,6,27827.920000000002,3,3,4,334,33,Potential
C3196,34,2,8421.15,4,1,1,411,41,Needs Attention
C3197,181,7,28546.05,2,4,5,245,24,Big Spenders
C3198,13,9,25221.41,5,5,4,554,55,Champions
C3199,58,7,20650.16,4,4,3,443,44,Champions
C3200,137,8,27081.56,2,4,4,244,24,Big Spenders
C3201,174,6,10128.369999999999,2,3,1,231,23,Needs Attention
C3202,61,3,7513.42,3,1,1,311,31,Needs Attention
C3203,228,5,15751.61,1,2,3,123,12,At Risk / Lost
C3204,51,10,19693.19,4,5,3,453,45,Champions
C3205,69,8,23779.61,3,4,4,344,34,Potential
C3206,134,12,38503.54,2,5,5,255,25,Big Spenders
C3207,101,5,17178.18,3,2,3,323,32,Potential
C3208,31,8,27789.239999999998,4,4,4,444,44,Champions
C3209,103,6,11363.9,3,3,2,332,33,Potential
C3210,118,4,16397.15,2,1,3,213,21,At Risk / Lost
C3211,175,6,15652.010000000002,2,3,3,233,23,Needs Attention
C3212,116,6,33422.32,2,3,5,235,23,Needs Attention
C3213,22,5,16277.39,5,2,3,523,52,Potential
C3214,3,8,22361.61,5,4,4,544,54,Champions
C3215,182,5,9573.939999999999,2,2,1,221,22,At Risk / Lost
C3216,208,3,10315.05,1,1,1,111,11,At Risk / Lost
C3217,24,5,17427.34,5,2,3,523,52,Potential
C3218,1,4,9581.81,5,1,1,511,51,Needs Attention
C3219,93,7,27552.99,3,4,4,344,34,Potential
C3220,6,9,24768.09,5,5,4,554,55,Champions
C3221,480,1,1251.94,1,1,1,111,11,At Risk / Lost
C3222,64,6,24165.870000000003,3,3,4,334,33,Potential
C3223,9,5,24211.96,5,2,4,524,52,Potential
C3224,157,6,5381.65,2,3,1,231,23,Needs Attention
C3225,11,6,19348.76,5,3,3,533,53,Loyal
C3226,5,3,10025.23,5,1,1,511,51,Needs Attention
C3227,64,10,30435.04,3,5,5,355,35,Potential
C3228,99,3,2865.67,3,1,1,311,31,Needs Attention
C3229,251,10,19355.379999999997,1,5,3,153,15,Big Spenders
C3230,16,5,10433.960000000001,5,2,2,522,52,Potential
C3231,392,4,9620.4,1,1,1,111,11,At Risk / Lost
C3232,95,2,8686.26,3,1,1,311,31,Needs Attention
C3233,193,9,17503.56,1,5,3,153,15,Big Spenders
C3234,1,7,10573.36,5,4,2,542,54,Champions
C3235,8,6,22668.54,5,3,4,534,53,Loyal
C3236,499,5,11392.45,1,2,2,122,12,At Risk / Lost
C3237,47,3,16223.69,4,1,3,413,41,Needs Attention
C3238,58,7,17199.38,4,4,3,443,44,Champions
C3239,108,8,24207.56,2,4,4,244,24,Big Spenders
C3240,41,8,25856.239999999998,4,4,4,444,44,Champions
C3241,1,7,13217.65,5,4,2,542,54,Champions
C3242,13,5,17692.62,5,2,3,523,52,Potential
C3243,15,9,21141.78,5,5,4,554,55,Champions
C3244,74,8,30295.52,3,4,5,345,34,Potential
C3245,15,5,22693.71,5,2,4,524,52,Potential
C3246,60,6,14563.7,3,3,2,332,33,Potential
C3247,70,5,14236.89,3,2,2,322,32,Potential
C3248,359,7,21930.9,1,4,4,144,14,Big Spenders
C3249,12,6,22826.699999999997,5,3,4,534,53,Loyal
C3250,68,9,48915.58,3,5,5,355,35,Potential
C3251,46,5,29516.81,4,2,5,425,42,Potential
C3252,11,7,25966.48,5,4,4,544,54,Champions
C3253,63,6,21120.85,3,3,4,334,33,Potential
C3254,69,7,23784.809999999998,3,4,4,344,34,Potential
C3255,228,4,20281.27,1,1,3,113,11,At Risk / Lost
C3256,73,7,25806.77,3,4,4,344,34,Potential
C3257,147,6,14520.01,2,3,2,232,23,Needs Attention
C3258,557,2,7479.76,1,1,1,111,11,At Risk / Lost
C3259,87,7,21462.34,3,4,4,344,34,Potential
C3260,60,11,44416.5,3,5,5,355,35,Potential
C3261,68,9,29305.989999999998,3,5,5,355,35,Potential
C3262,83,8,29426.559999999998,3,4,5,345,34,Potential
C3263,75,7,31535.65,3,4,5,345,34,Potential
C3264,41,8,26668.980000000003,4,4,4,444,44,Champions
C3265,61,4,11427.12,3,1,2,312,31,Needs Attention
C3266,31,7,16644.989999999998,4,4,3,443,44,Champions
C3267,90,3,12871.92,3,1,2,312,31,Needs Attention
C3268,35,5,22801.54,4,2,4,424,42,Potential
C3269,207,6,36275.25,1,3,5,135,13,Needs Attention
C3270,57,4,21657.52,4,1,4,414,41,Needs Attention
C3271,208,9,33930.63,1,5,5,155,15,Big Spenders
C3272,16,9,20574.01,5,5,3,553,55,Champions
C3273,22,5,20332.29,5,2,3,523,52,Potential
C3274,372,3,2109.1800000000003,1,1,1,111,11,At Risk / Lost
C3275,41,8,39008.75,4,4,5,445,44,Champions
C3276,4,10,16225.220000000001,5,5,3,553,55,Champions
C3277,75,5,15477.18,3,2,2,322,32,Potential
C3278,92,7,24770.16,3,4,4,344,34,Potential
C3279,71,10,16527.88,3,5,3,353,35,Potential
C3280,156,6,15447.400000000001,2,3,2,232,23,Needs Attention
C3281,5,12,42378.42,5,5,5,555,55,Champions
C3282,7,9,38182.38,5,5,5,555,55,Champions
C3283,174,4,5009.63,2,1,1,211,21,At Risk / Lost
C3284,230,4,6320.62,1,1,1,111,11,At Risk / Lost
C3285,17,6,19052.5,5,3,3,533,53,Loyal
C3286,217,6,10426.89,1,3,1,131,13,Needs Attention
C3287,74,4,13894.490000000002,3,1,2,312,31,Needs Attention
C3288,197,5,27148.43,1,2,4,124,12,At Risk / Lost
C3289,144,10,27514.35,2,5,4,254,25,Big Spenders
C3290,95,6,32992.96,3,3,5,335,33,Potential
C3291,39,6,11140.970000000001,4,3,2,432,43,Loyal
C3292,140,5,20652.38,2,2,3,223,22,At Risk / Lost
C3293,31,6,20952.52,4,3,4,434,43,Loyal
C3294,172,3,8154.89,2,1,1,211,21,At Risk / Lost
C3295,69,9,45098.99,3,5,5,355,35,Potential
C3296,161,9,23303.78,2,5,4,254,25,Big Spenders
C3297,289,4,12795.09,1,1,2,112,11,At Risk / Lost
C3298,33,8,24260.69,4,4,4,444,44,Champions
C3299,132,6,24385.010000000002,2,3,4,234,23,Needs Attention
C3300,115,10,28682.39,2,5,5,255,25,Big Spenders
C3301,156,5,12221.039999999999,2,2,2,222,22,At Risk / Lost
C3302,332,2,12326.460000000001,1,1,2,112,11,At Risk / Lost
C3303,98,4,19561.7,3,1,3,313,31,Needs Attention
C3304,4,3,2912.61,5,1,1,511,51,Needs Attention
C3305,6,8,37532.86,5,4,5,545,54,Champions
C3306,57,7,15689.0,4,4,3,443,44,Champions
C3307,92,5,7767.89,3,2,1,321,32,Potential
C3308,47,12,51673.9,4,5,5,455,45,Champions
C3309,60,2,7834.139999999999,3,1,1,311,31,Needs Attention
C3310,130,7,21100.8,2,4,4,244,24,Big Spenders
C3311,39,6,21675.59,4,3,4,434,43,Loyal
C3312,73,6,16274.240000000002,3,3,3,333,33,Potential
C3313,93,6,11977.630000000001,3,3,2,332,33,Potential
C3314,61,4,20851.92,3,1,3,313,31,Needs Attention
C3315,64,5,10543.04,3,2,2,322,32,Potential
C3316,153,4,7130.32,2,1,1,211,21,At Risk / Lost
C3317,114,6,12538.789999999999,2,3,2,232,23,Needs Attention
C3318,9,9,33670.82,5,5,5,555,55,Champions
C3319,60,5,23863.949999999997,3,2,4,324,32,Potential
C3320,26,8,17343.989999999998,5,4,3,543,54,Champions
C3321,68,9,27664.99,3,5,4,354,35,Potential
C3322,21,4,17750.03,5,1,3,513,51,Needs Attention
C3323,15,8,21610.07,5,4,4,544,54,Champions
C3324,75,5,19427.47,3,2,3,323,32,Potential
C3325,4,5,14267.06,5,2,2,522,52,Potential
C3326,145,4,8065.490000000001,2,1,1,211,21,At Risk / Lost
C3327,134,7,16358.8,2,4,3,243,24,Big Spenders
C3328,88,8,22549.38,3,4,4,344,34,Potential
C3329,22,8,23684.23,5,4,4,544,54,Champions
C3330,170,9,33824.99,2,5,5,255,25,Big Spenders
C3331,199,3,18850.51,1,1,3,113,11,At Risk / Lost
C3332,56,5,15888.44,4,2,3,423,42,Potential
C3333,64,8,22115.16,3,4,4,344,34,Potential
C3334,17,9,30709.870000000003,5,5,5,555,55,Champions
C3335,120,10,32691.43,2,5,5,255,25,Big Spenders
C3336,59,7,33076.92,4,4,5,445,44,Champions
C3337,52,6,14282.79,4,3,2,432,43,Loyal
C3338,35,6,27236.02,4,3,4,434,43,Loyal
C3339,364,3,7826.4,1,1,1,111,11,At Risk / Lost
C3340,166,5,16933.55,2,2,3,223,22,At Risk / Lost
C3341,64,6,18257.14,3,3,3,333,33,Potential
C3342,136,4,12336.7,2,1,2,212,21,At Risk / Lost
C3343,27,6,20992.91,5,3,4,534,53,Loyal
C3344,305,1,8603.72,1,1,1,111,11,At Risk / Lost
C3345,102,2,6167.21,3,1,1,311,31,Needs Attention
C3346,90,6,13935.17,3,3,2,332,33,Potential
C3347,11,7,26124.72,5,4,4,544,54,Champions
C3348,37,5,11627.63,4,2,2,422,42,Potential
C3349,110,12,22481.82,2,5,4,254,25,Big Spenders
C3350,148,5,16083.25,2,2,3,223,22,At Risk / Lost
C3351,441,7,30009.53,1,4,5,145,14,Big Spenders
C3352,392,5,21877.62,1,2,4,124,12,At Risk / Lost
C3353,114,5,23474.97,2,2,4,224,22,At Risk / Lost
C3354,221,6,13484.69,1,3,2,132,13,Needs Attention
C3355,63,5,13559.24,3,2,2,322,32,Potential
C3356,32,11,21801.06,4,5,4,454,45,Champions
C3357,45,7,28455.21,4,4,5,445,44,Champions
C3358,64,7,17551.54,3,4,3,343,34,Potential
C3359,61,10,28269.72,3,5,5,355,35,Potential
C3360,2,3,1030.85,5,1,1,511,51,Needs Attention
C3361,34,7,12116.91,4,4,2,442,44,Champions
C3362,247,5,22628.68,1,2,4,124,12,At Risk / Lost
C3363,110,8,20943.21,2,4,4,244,24,Big Spenders
C3364,48,7,15436.4,4,4,2,442,44,Champions
C3365,132,5,15393.210000000001,2,2,2,222,22,At Risk / Lost
C3366,369,1,2476.67,1,1,1,111,11,At Risk / Lost
C3367,91,8,37705.2,3,4,5,345,34,Potential
C3368,174,4,30479.4,2,1,5,215,21,At Risk / Lost
C3369,4,8,21326.85,5,4,4,544,54,Champions
C3370,115,7,27253.46,2,4,4,244,24,Big Spenders
C3371,131,7,23124.47,2,4,4,244,24,Big Spenders
C3372,24,8,20648.43,5,4,3,543,54,Champions
C3373,168,4,15260.49,2,1,2,212,21,At Risk / Lost
C3374,6,11,28099.030000000002,5,5,4,554,55,Champions
C3375,92,5,11025.8,3,2,2,322,32,Potential
C3376,44,5,26285.02,4,2,4,424,42,Potential
C3377,178,9,26979.0,2,5,4,254,25,Big Spenders
C3378,190,4,8748.65,1,1,1,111,11,At Risk / Lost
C3379,225,5,8994.91,1,2,1,121,12,At Risk / Lost
C3380,88,7,31590.78,3,4,5,345,34,Potential
C3381,16,6,6957.73,5,3,1,531,53,Loyal
C3382,37,8,17156.9,4,4,3,443,44,Champions
C3383,90,4,8877.73,3,1,1,311,31,Needs Attention
C3384,241,7,17980.07,1,4,3,143,14,Big Spenders
C3385,281,6,29510.239999999998,1,3,5,135,13,Needs Attention
C3386,72,6,11295.619999999999,3,3,2,332,33,Potential
C3387,294,9,17321.72,1,5,3,153,15,Big Spenders
C3388,12,4,13958.2,5,1,2,512,51,Needs Attention
C3389,595,4,13619.24,1,1,2,112,11,At Risk / Lost
C3390,28,10,49807.909999999996,4,5,5,455,45,Champions
C3391,43,6,19056.62,4,3,3,433,43,Loyal
C3392,54,3,7454.13,4,1,1,411,41,Needs Attention
C3393,4,7,20273.0,5,4,3,543,54,Champions
C3394,414,7,24358.170000000002,1,4,4,144,14,Big Spenders
C3395,130,3,4691.67,2,1,1,211,21,At Risk / Lost
C3396,56,6,15034.999999999998,4,3,2,432,43,Loyal
C3397,46,9,12391.85,4,5,2,452,45,Champions
C3398,24,6,24378.83,5,3,4,534,53,Loyal
C3399,168,5,18031.52,2,2,3,223,22,At Risk / Lost
C3400,294,5,11600.52,1,2,2,122,12,At Risk / Lost
C3401,172,5,11052.64,2,2,2,222,22,At Risk / Lost
C3402,648,2,15792.93,1,1,3,113,11,At Risk / Lost
C3403,71,11,37498.4,3,5,5,355,35,Potential
C3404,225,5,9420.25,1,2,1,121,12,At Risk / Lost
C3405,76,6,21592.35,3,3,4,334,33,Potential
C3406,167,5,11205.78,2,2,2,222,22,At Risk / Lost
C3407,74,4,11258.47,3,1,2,312,31,Needs Attention
C3408,86,10,32596.670000000002,3,5,5,355,35,Potential
C3409,41,7,20583.97,4,4,3,443,44,Champions
C3410,8,5,34429.590000000004,5,2,5,525,52,Potential
C3411,106,5,10820.93,3,2,2,322,32,Potential
C3412,340,6,20983.53,1,3,4,134,13,Needs Attention
C3413,650,4,13950.05,1,1,2,112,11,At Risk / Lost
C3414,20,4,12605.119999999999,5,1,2,512,51,Needs Attention
C3415,188,9,43869.56,2,5,5,255,25,Big Spenders
C3416,42,9,19126.8,4,5,3,453,45,Champions
C3417,52,7,35039.909999999996,4,4,5,445,44,Champions
C3418,35,8,35254.17,4,4,5,445,44,Champions
C3419,25,3,4895.63,5,1,1,511,51,Needs Attention
C3420,43,8,18583.359999999997,4,4,3,443,44,Champions
C3421,19,10,31200.260000000002,5,5,5,555,55,Champions
C3422,118,7,18068.23,2,4,3,243,24,Big Spenders
C3423,137,7,10834.07,2,4,2,242,24,Big Spenders
C3424,3,3,11941.68,5,1,2,512,51,Needs Attention
C3425,193,6,15190.789999999999,1,3,2,132,13,Needs Attention
C3426,54,5,9850.36,4,2,1,421,42,Potential
C3427,84,4,16276.93,3,1,3,313,31,Needs Attention
C3428,149,4,6669.84,2,1,1,211,21,At Risk / Lost
C3429,132,5,14000.58,2,2,2,222,22,At Risk / Lost
C3430,28,7,41236.68,4,4,5,445,44,Champions
C3431,28,7,21710.02,4,4,4,444,44,Champions
C3432,238,4,18345.61,1,1,3,113,11,At Risk / Lost
C3434,274,4,9490.71,1,1,1,111,11,At Risk / Lost
C3435,84,4,4475.29,3,1,1,311,31,Needs Attention
C3436,80,7,18991.97,3,4,3,343,34,Potential
C3437,157,7,29836.989999999998,2,4,5,245,24,Big Spenders
C3438,79,4,5717.53,3,1,1,311,31,Needs Attention
C3439,35,5,12049.81,4,2,2,422,42,Potential
C3440,42,6,15154.8,4,3,2,432,43,Loyal
C3441,147,7,13849.07,2,4,2,242,24,Big Spenders
C3442,100,6,26227.75,3,3,4,334,33,Potential
C3443,83,5,16147.93,3,2,3,323,32,Potential
C3444,66,14,39827.22,3,5,5,355,35,Potential
C3445,101,10,34678.86,3,5,5,355,35,Potential
C3446,232,4,4691.06,1,1,1,111,11,At Risk / Lost
C3447,12,7,21925.85,5,4,4,544,54,Champions
C3448,9,10,17426.91,5,5,3,553,55,Champions
C3450,16,9,30661.46,5,5,5,555,55,Champions
C3451,16,8,46601.23,5,4,5,545,54,Champions
C3452,83,3,3757.1800000000003,3,1,1,311,31,Needs Attention
C3453,48,7,31255.35,4,4,5,445,44,Champions
C3454,22,8,13242.19,5,4,2,542,54,Champions
C3455,166,8,21009.7,2,4,4,244,24,Big Spenders
C3456,117,14,53608.409999999996,2,5,5,255,25,Big Spenders
C3457,110,8,19707.35,2,4,3,243,24,Big Spenders
C3458,114,9,22048.47,2,5,4,254,25,Big Spenders
C3459,27,15,43340.82,5,5,5,555,55,Champions
C3460,74,11,25258.07,3,5,4,354,35,Potential
C3461,18,6,8428.2,5,3,1,531,53,Loyal
C3462,31,6,12290.12,4,3,2,432,43,Loyal
C3463,54,5,29221.38,4,2,5,425,42,Potential
C3464,272,4,5132.31,1,1,1,111,11,At Risk / Lost
C3465,185,5,8786.85,2,2,1,221,22,At Risk / Lost
C3466,14,9,35408.96,5,5,5,555,55,Champions
C3467,167,7,15996.31,2,4,3,243,24,Big Spenders
C3468,61,9,20351.010000000002,3,5,3,353,35,Potential
C3469,30,8,10936.55,4,4,2,442,44,Champions
C3470,14,7,12831.41,5,4,2,542,54,Champions
C3471,328,4,6594.4800000000005,1,1,1,111,11,At Risk / Lost
C3472,370,6,13959.039999999999,1,3,2,132,13,Needs Attention
C3473,257,8,16657.05,1,4,3,143,14,Big Spenders
C3474,4,12,31426.449999999997,5,5,5,555,55,Champions
C3475,127,6,32487.769999999997,2,3,5,235,23,Needs Attention
C3476,45,6,28297.71,4,3,5,435,43,Loyal
C3477,3,4,8302.619999999999,5,1,1,511,51,Needs Attention
C3478,5,8,44071.16,5,4,5,545,54,Champions
C3479,4,8,34675.75,5,4,5,545,54,Champions
C3480,15,9,29941.55,5,5,5,555,55,Champions
C3481,150,7,25021.03,2,4,4,244,24,Big Spenders
C3482,183,5,16585.43,2,2,3,223,22,At Risk / Lost
C3483,62,6,5567.07,3,3,1,331,33,Potential
C3484,32,6,9425.8,4,3,1,431,43,Loyal
C3485,56,7,39474.0,4,4,5,445,44,Champions
C3486,150,7,17239.32,2,4,3,243,24,Big Spenders
C3487,235,4,12348.02,1,1,2,112,11,At Risk / Lost
C3488,479,3,5100.18,1,1,1,111,11,At Risk / Lost
C3489,93,8,24266.03,3,4,4,344,34,Potential
C3490,257,7,29023.35,1,4,5,145,14,Big Spenders
C3491,10,5,9799.0,5,2,1,521,52,Potential
C3492,11,7,31455.96,5,4,5,545,54,Champions
C3493,26,6,17233.19,5,3,3,533,53,Loyal
C3494,29,4,11979.43,4,1,2,412,41,Needs Attention
C3495,66,9,21067.579999999998,3,5,4,354,35,Potential
C3496,58,6,23215.52,4,3,4,434,43,Loyal
C3497,50,8,33390.68,4,4,5,445,44,Champions
C3498,461,2,6321.11,1,1,1,111,11,At Risk / Lost
C3499,185,10,54585.61,2,5,5,255,25,Big Spenders
C3500,56,3,8028.6,4,1,1,411,41,Needs Attention
C3501,380,6,16653.46,1,3,3,133,13,Needs Attention
C3502,47,8,14807.77,4,4,2,442,44,Champions
C3503,143,9,28085.8,2,5,4,254,25,Big Spenders
C3504,277,3,15723.11,1,1,3,113,11,At Risk / Lost
C3505,147,5,20436.67,2,2,3,223,22,At Risk / Lost
C3506,226,3,9040.93,1,1,1,111,11,At Risk / Lost
C3507,1,6,19353.07,5,3,3,533,53,Loyal
C3508,165,7,16609.92,2,4,3,243,24,Big Spenders
C3509,20,4,14352.460000000001,5,1,2,512,51,Needs Attention
C3510,40,5,19909.34,4,2,3,423,42,Potential
C3511,238,5,17477.690000000002,1,2,3,123,12,At Risk / Lost
C3512,101,6,16808.870000000003,3,3,3,333,33,Potential
C3513,234,7,11231.08,1,4,2,142,14,Big Spenders
C3514,20,6,22070.47,5,3,4,534,53,Loyal
C3515,56,4,13097.06,4,1,2,412,41,Needs Attention
C3516,54,4,7098.39,4,1,1,411,41,Needs Attention
C3517,24,5,12501.38,5,2,2,522,52,Potential
C3518,26,6,19067.78,5,3,3,533,53,Loyal
C3519,111,9,24062.65,2,5,4,254,25,Big Spenders
C3520,60,7,18888.56,3,4,3,343,34,Potential
C3521,1,4,8895.88,5,1,1,511,51,Needs Attention
C3522,87,3,11653.009999999998,3,1,2,312,31,Needs Attention
C3523,11,12,46263.509999999995,5,5,5,555,55,Champions
C3524,200,4,23181.82,1,1,4,114,11,At Risk / Lost
C3525,136,8,20424.260000000002,2,4,3,243,24,Big Spenders
C3526,75,6,14344.53,3,3,2,332,33,Potential
C3527,156,9,15553.85,2,5,2,252,25,Big Spenders
C3528,45,2,5297.57,4,1,1,411,41,Needs Attention
C3529,518,4,18335.59,1,1,3,113,11,At Risk / Lost
C3530,13,7,26471.6,5,4,4,544,54,Champions
C3531,65,6,11548.18,3,3,2,332,33,Potential
C3532,61,4,24326.23,3,1,4,314,31,Needs Attention
C3533,310,9,18467.3,1,5,3,153,15,Big Spenders
C3534,107,2,2202.52,2,1,1,211,21,At Risk / Lost
C3535,127,8,38310.490000000005,2,4,5,245,24,Big Spenders
C3536,1,7,23561.32,5,4,4,544,54,Champions
C3537,20,8,20441.32,5,4,3,543,54,Champions
C3538,10,5,13855.36,5,2,2,522,52,Potential
C3539,115,3,15147.2,2,1,2,212,21,At Risk / Lost
C3540,112,7,8810.75,2,4,1,241,24,Big Spenders
C3541,37,4,13279.71,4,1,2,412,41,Needs Attention
C3542,126,9,14263.46,2,5,2,252,25,Big Spenders
C3543,157,6,12963.37,2,3,2,232,23,Needs Attention
C3544,105,4,17922.84,3,1,3,313,31,Needs Attention
C3545,18,7,19510.05,5,4,3,543,54,Champions
C3546,207,5,14997.51,1,2,2,122,12,At Risk / Lost
C3547,256,6,14006.16,1,3,2,132,13,Needs Attention
C3548,144,6,18284.95,2,3,3,233,23,Needs Attention
C3549,76,6,9155.48,3,3,1,331,33,Potential
C3550,604,2,13553.91,1,1,2,112,11,At Risk / Lost
C3551,444,6,10581.18,1,3,2,132,13,Needs Attention
C3552,20,9,31654.03,5,5,5,555,55,Champions
C3553,179,7,23884.55,2,4,4,244,24,Big Spenders
C3554,116,3,10602.08,2,1,2,212,21,At Risk / Lost
C3555,61,6,40462.06,3,3,5,335,33,Potential
C3556,310,6,12987.63,1,3,2,132,13,Needs Attention
C3557,41,5,13999.7,4,2,2,422,42,Potential
C3558,422,2,9885.76,1,1,1,111,11,At Risk / Lost
