InvoiceNo,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Revenue
I101399,2023-10-20 23:19:10,C6294,P0243,Product_243,Beauty,1,2748.85,2748.85
I101400,2023-11-02 22:19:45,C1322,P0061,Product_61,Clothing,2,1196.6,2393.2
I101401,2023-02-17 15:31:02,C3530,P0054,Product_54,Sports,2,2689.74,5379.48
I101402,2023-08-06 10:37:19,C7460,P0044,Product_44,Clothing,-1,2732.5,-2732.5
I101403,2024-08-13 03:16:57,C1273,P0117,Product_117,Clothing,2,2420.83,4841.66
I101404,2023-02-08 19:16:33,C5747,P0114,Product_114,Home,2,2433.96,4867.92
I101405,2024-01-08 00:33:55,C3988,P0288,Product_288,Clothing,1,1650.8,1650.8
I101406,2024-10-15 06:46:48,C6999,P0291,Product_291,Home,1,139.98,139.98
I101407,2024-03-16 09:46:53,C2076,P0282,Product_282,Sports,1,1047.09,1047.09
I101408,2024-04-30 06:15:45,C1738,P0106,Product_106,Clothing,1,785.41,785.41
I101409,2024-07-04 15:51:54,C8451,P0002,Product_2,Electronics,1,2854.61,2854.61
I101410,2023-10-17 16:36:55,C3417,P0047,Product_47,Food,4,969.55,3878.2
I101411,2023-06-29 13:27:02,C3676,P0093,Product_93,Home,1,2294.32,2294.32
I101412,2023-03-09 04:34:13,C7123,P0064,Product_64,Clothing,1,1102.42,1102.42
I101413,2023-03-29 05:11:32,C4403,P0120,Product_120,Food,1,1641.06,1641.06
I101414,2024-02-15 13:54:35,C2438,P0227,Product_227,Food,2,2920.38,5840.76
I101415,2023-02-07 09:59:03,C2644,P0259,Product_259,Food,1,1731.68,1731.68
I101416,2024-12-14 04:22:10,C2082,P0261,Product_261,Beauty,1,1864.27,1864.27
I101417,2023-12-02 22:44:31,C7443,P0127,Product_127,Home,1,2463.14,2463.14
I101418,2023-09-27 20:58:04,C5418,P0008,Product_8,Home,2,2605.22,5210.44
I101419,2023-04-11 01:42:54,C8179,P0299,Product_299,Food,1,1887.53,1887.53
I101420,2023-06-05 05:56:59,C8958,P0287,Product_287,Sports,3,1423.51,4270.53
I101421,2023-04-11 00:12:36,C3997,P0168,Product_168,Electronics,2,600.23,1200.46
I101422,2024-02-29 08:29:45,C5348,P0125,Product_125,Clothing,2,722.41,1444.82
I101423,2024-07-14 01:07:57,C5110,P0096,Product_96,Home,1,1506.7,1506.7
I101424,2024-03-09 01:35:05,C8483,P0186,Product_186,Home,1,1996.95,1996.95
I101425,2024-06-21 22:04:57,C3232,P0171,Product_171,Home,2,2048.81,4097.62
I101426,2023-11-09 04:31:01,C7803,P0231,Product_231,Food,1,2394.69,2394.69
I101427,2023-07-13 11:57:37,C2347,P0262,Product_262,Home,1,2970.66,2970.66
I101428,2023-03-06 01:03:58,C3105,P0087,Product_87,Sports,3,2202.34,6607.02
I101429,2024-07-20 03:38:06,C8487,P0073,Product_73,Electronics,4,66.29,265.16
I101430,2024-04-21 08:57:50,C7755,P0151,Product_151,Electronics,2,2729.38,5458.76
I101431,2023-10-22 17:06:02,C8734,P0221,Product_221,Beauty,3,1989.96,5969.88
I101432,2024-01-19 08:03:25,C4947,P0129,Product_129,Beauty,2,70.51,141.02
I101433,2023-09-11 08:08:19,C8924,P0282,Product_282,Sports,1,1047.09,1047.09
I101434,2024-02-22 13:32:09,C7606,P0132,Product_132,Sports,2,705.22,1410.44
I101435,2024-11-09 03:45:50,C3417,P0258,Product_258,Sports,2,2103.29,4206.58
I101436,2023-01-02 01:20:54,C7115,P0211,Product_211,Home,3,1668.76,5006.28
I101437,2024-08-07 11:09:28,C8130,P0046,Product_46,Electronics,3,2004.44,6013.32
I101438,2024-07-08 17:19:29,C3774,P0005,Product_5,Clothing,1,510.25,510.25
I101439,2024-06-09 00:24:24,C7588,P0120,Product_120,Food,1,1641.06,1641.06
I101440,2024-05-11 21:20:17,C1943,P0264,Product_264,Beauty,1,1579.07,1579.07
I101441,2023-03-22 22:53:15,C4836,P0133,Product_133,Beauty,2,403.6,807.2
I101442,2023-11-28 12:22:25,C8888,P0018,Product_18,Electronics,2,1598.03,3196.06
I101443,2024-10-19 06:11:22,C1616,P0058,Product_58,Food,4,628.15,2512.6
I101444,2024-03-13 00:41:10,C2153,P0075,Product_75,Electronics,2,2135.23,4270.46
I101445,2023-10-23 17:40:49,C7178,P0057,Product_57,Electronics,-1,311.05,-311.05
I101446,2023-07-07 16:10:18,C8046,P0162,Product_162,Electronics,4,1915.3,7661.2
I101447,2023-09-14 02:13:41,C6540,P0198,Product_198,Clothing,2,2696.48,5392.96
I101448,2023-04-21 18:40:45,C6932,P0118,Product_118,Home,3,600.38,1801.14
I101449,2024-04-17 19:22:10,C6524,P0254,Product_254,Electronics,2,984.92,1969.84
I101450,2024-09-28 00:55:47,C4255,P0052,Product_52,Clothing,2,2336.64,4673.28
I101451,2024-04-24 13:08:11,C8923,P0145,Product_145,Home,3,890.28,2670.84
I101452,2023-03-07 18:27:03,C7928,P0285,Product_285,Electronics,1,1755.93,1755.93
I101453,2023-06-03 19:15:08,C7591,P0263,Product_263,Sports,2,463.25,926.5
I101454,2024-01-03 08:59:02,C5565,P0169,Product_169,Clothing,4,170.29,681.16
I101455,2023-11-29 00:42:35,C3996,P0131,Product_131,Clothing,2,1281.36,2562.72
I101456,2024-07-11 17:32:50,C1739,P0239,Product_239,Electronics,7,1954.14,13678.98
I101457,2023-05-26 00:31:21,C7477,P0098,Product_98,Food,1,1311.25,1311.25
I101458,2023-02-13 02:48:35,C4232,P0235,Product_235,Home,5,625.97,3129.85
I101459,2023-03-28 02:51:53,C1114,P0240,Product_240,Beauty,3,572.48,1717.44
I101460,2023-06-05 18:31:50,C3166,P0170,Product_170,Food,3,1793.13,5379.39
I101461,2024-09-22 02:25:12,C5395,P0127,Product_127,Home,1,2463.14,2463.14
I101462,2023-07-15 20:28:17,C2012,P0157,Product_157,Clothing,2,2032.8,4065.6
I101463,2024-03-12 04:18:17,C4725,P0033,Product_33,Food,2,241.9,483.8
I101464,2024-11-24 00:42:18,C4019,P0221,Product_221,Beauty,2,1989.96,3979.92
I101465,2024-04-14 06:50:34,C6511,P0035,Product_35,Clothing,1,2898.61,2898.61
I101466,2024-02-25 14:13:23,C7135,P0197,Product_197,Electronics,-2,2191.57,-4383.14
I101467,2024-08-17 07:38:30,C3147,P0202,Product_202,Home,-2,298.21,-596.42
I101468,2024-10-30 05:53:52,C4121,P0115,Product_115,Beauty,2,1918.54,3837.08
I101469,2024-06-03 03:14:34,C7737,P0256,Product_256,Home,1,1692.56,1692.56
I101470,2024-06-13 07:14:22,C6230,P0286,Product_286,Food,1,156.03,156.03
I101471,2024-03-22 06:56:52,C8702,P0088,Product_88,Sports,3,1930.79,5792.37
I101472,2023-11-12 14:38:31,C4043,P0057,Product_57,Electronics,1,311.05,311.05
I101473,2024-01-15 14:15:53,C1887,P0219,Product_219,Food,1,1966.42,1966.42
I101474,2023-03-04 10:49:49,C6528,P0045,Product_45,Electronics,2,813.4,1626.8
I101475,2023-07-01 21:21:12,C2915,P0021,Product_21,Home,2,1854.97,3709.94
I101476,2024-01-08 17:34:24,C4862,P0213,Product_213,Food,1,1973.29,1973.29
I101477,2024-06-24 00:33:28,C1205,P0193,Product_193,Beauty,1,2706.23,2706.23
I101478,2024-03-26 15:31:46,C6075,P0109,Product_109,Electronics,2,724.95,1449.9
I101479,2024-10-08 01:58:36,C8243,P0158,Product_158,Beauty,1,2296.78,2296.78
I101480,2023-02-07 00:34:40,C8726,P0195,Product_195,Food,3,1050.14,3150.42
I101481,2024-05-22 07:13:54,C5599,P0223,Product_223,Sports,3,326.34,979.02
I101482,2024-11-03 18:45:09,C3687,P0164,Product_164,Beauty,1,1630.54,1630.54
I101483,2023-02-19 21:23:50,C8497,P0062,Product_62,Sports,3,850.48,2551.44
I101484,2024-11-01 04:23:02,C5997,P0104,Product_104,Home,2,1550.28,3100.56
I101485,2024-05-12 16:13:56,C2813,P0287,Product_287,Sports,3,1423.51,4270.53
I101486,2023-12-07 15:26:42,C6305,P0154,Product_154,Beauty,3,1493.89,4481.67
I101487,2024-04-22 07:10:24,C1517,P0189,Product_189,Home,1,1612.47,1612.47
I101488,2023-05-08 00:36:25,C6205,P0199,Product_199,Clothing,2,2666.9,5333.8
I101489,2024-06-10 06:26:35,C7749,P0165,Product_165,Clothing,1,316.35,316.35
I101490,2024-05-04 23:36:16,C4803,P0114,Product_114,Home,2,2433.96,4867.92
I101491,2024-11-22 11:45:21,C8449,P0006,Product_6,Home,1,510.18,510.18
I101492,2023-01-16 06:10:06,C6743,P0106,Product_106,Clothing,3,785.41,2356.23
I101493,2024-08-08 10:17:53,C3475,P0204,Product_204,Electronics,3,2700.73,8102.19
I101494,2023-01-30 06:11:23,C6318,P0271,Product_271,Electronics,2,2437.62,4875.24
I101495,2023-07-22 12:49:26,C4344,P0207,Product_207,Food,8,349.34,2794.72
I101496,2024-02-13 01:59:17,C1955,P0012,Product_12,Sports,3,2911.23,8733.69
I101497,2024-10-23 13:12:39,C2145,P0221,Product_221,Beauty,1,1989.96,1989.96
I101498,2024-04-06 10:13:50,C1371,P0283,Product_283,Sports,1,1157.97,1157.97
I101499,2023-12-14 21:12:19,C8751,P0048,Product_48,Electronics,1,1584.2,1584.2
I101500,2023-07-19 23:33:33,C1304,P0138,Product_138,Home,2,2123.91,4247.82
I101501,2024-06-03 01:02:28,C3493,P0267,Product_267,Home,4,2106.2,8424.8
I101502,2024-05-31 13:07:25,C5035,P0099,Product_99,Food,1,124.99,124.99
I101503,2024-10-10 08:52:51,C1951,P0186,Product_186,Home,1,1996.95,1996.95
I101504,2024-01-31 03:53:39,C1796,P0121,Product_121,Food,1,2431.95,2431.95
I101505,2023-07-19 14:22:52,C2923,P0040,Product_40,Clothing,1,1348.45,1348.45
I101506,2024-12-25 09:13:03,C8268,P0128,Product_128,Sports,3,2589.16,7767.48
I101507,2024-05-12 05:15:38,C5403,P0235,Product_235,Home,1,625.97,625.97
I101508,2024-11-02 07:11:09,C2111,P0101,Product_101,Sports,2,142.72,285.44
I101509,2023-02-28 17:53:00,C4183,P0244,Product_244,Home,3,1141.97,3425.91
I101510,2023-04-24 08:01:49,C4716,P0169,Product_169,Clothing,2,170.29,340.58
I101511,2023-03-10 21:15:42,C4039,P0224,Product_224,Home,3,1134.76,3404.28
I101512,2023-08-30 00:15:44,C6492,P0006,Product_6,Home,3,510.18,1530.54
I101513,2024-08-17 21:36:14,C8777,P0180,Product_180,Electronics,1,455.69,455.69
I101514,2023-04-14 07:01:24,C7087,P0235,Product_235,Home,3,625.97,1877.91
I101515,2023-01-08 22:51:54,C6705,P0025,Product_25,Beauty,3,1395.41,4186.23
I101516,2023-04-07 14:29:46,C8749,P0216,Product_216,Clothing,3,749.88,2249.64
I101517,2024-10-29 10:34:22,C5425,P0284,Product_284,Electronics,2,327.25,654.5
I101518,2024-03-31 18:35:15,C4433,P0286,Product_286,Food,3,156.03,468.09
I101519,2023-03-23 04:41:00,C5811,P0205,Product_205,Electronics,5,1838.97,9194.85
I101520,2023-03-10 07:45:54,C7080,P0198,Product_198,Clothing,1,2696.48,2696.48
I101521,2023-07-02 02:15:47,C6952,P0073,Product_73,Electronics,1,66.29,66.29
I101522,2023-03-05 17:27:35,C2265,P0216,Product_216,Clothing,2,749.88,1499.76
I101523,2023-11-25 20:47:23,C8253,P0286,Product_286,Food,1,156.03,156.03
I101524,2024-11-13 03:49:49,C4398,P0267,Product_267,Home,2,2106.2,4212.4
I101525,2023-06-11 21:48:48,C6365,P0109,Product_109,Electronics,4,724.95,2899.8
I101526,2023-11-02 00:23:46,C1811,P0271,Product_271,Electronics,1,2437.62,2437.62
I101527,2023-09-18 05:56:37,C7829,P0181,Product_181,Sports,4,1056.15,4224.6
I101528,2023-12-21 14:37:21,C5008,P0261,Product_261,Beauty,3,1864.27,5592.81
I101529,2024-05-01 12:54:24,C6043,P0184,Product_184,Beauty,5,2638.15,13190.75
I101530,2023-10-29 09:54:56,C4343,P0010,Product_10,Electronics,1,2138.81,2138.81
I101531,2024-08-21 01:30:09,C8692,P0079,Product_79,Sports,3,1107.47,3322.41
I101532,2023-03-02 19:47:42,C8794,P0215,Product_215,Home,5,2150.93,10754.65
I101533,2024-07-08 13:45:41,C3291,P0260,Product_260,Home,3,336.67,1010.01
I101534,2023-08-04 01:57:00,C1268,P0081,Product_81,Home,3,2596.16,7788.48
I101535,2024-02-11 20:01:44,C6654,P0104,Product_104,Home,1,1550.28,1550.28
I101536,2024-11-17 04:56:23,C4035,P0089,Product_89,Sports,3,2667.28,8001.84
I101537,2023-12-12 06:20:08,C2779,P0214,Product_214,Beauty,4,711.59,2846.36
I101538,2024-12-19 17:49:51,C4632,P0195,Product_195,Food,2,1050.14,2100.28
I101539,2024-04-19 22:23:52,C4642,P0136,Product_136,Food,2,1003.45,2006.9
I101540,2024-03-31 16:00:22,C8786,P0233,Product_233,Food,2,1751.87,3503.74
I101541,2024-09-27 16:27:12,C2934,P0184,Product_184,Beauty,1,2638.15,2638.15
I101542,2024-01-26 22:10:07,C8007,P0107,Product_107,Electronics,1,1260.63,1260.63
I101543,2024-04-22 04:29:33,C3971,P0113,Product_113,Electronics,2,2792.61,5585.22
I101544,2023-02-18 14:15:33,C1813,P0099,Product_99,Food,1,124.99,124.99
I101545,2024-04-11 00:59:03,C6617,P0293,Product_293,Beauty,1,2476.67,2476.67
I101546,2024-09-14 10:32:40,C4009,P0017,Product_17,Electronics,7,947.51,6632.57
I101547,2024-05-14 23:30:21,C5460,P0212,Product_212,Sports,1,2091.09,2091.09
I101548,2023-02-24 13:13:36,C8386,P0062,Product_62,Sports,1,850.48,850.48
I101549,2024-09-17 14:06:37,C6282,P0234,Product_234,Electronics,1,1502.93,1502.93
I101550,2023-11-25 00:47:44,C3938,P0182,Product_182,Clothing,1,384.75,384.75
I101551,2023-03-21 10:35:18,C1496,P0057,Product_57,Electronics,2,311.05,622.1
I101552,2023-12-14 23:48:29,C4261,P0178,Product_178,Home,5,1190.87,5954.35
I101553,2023-10-17 11:37:11,C3260,P0056,Product_56,Beauty,5,2769.53,13847.65
I101554,2024-05-25 07:41:29,C2554,P0251,Product_251,Electronics,1,918.62,918.62
I101555,2023-07-29 04:30:29,C8931,P0084,Product_84,Home,2,237.5,475.0
I101556,2024-01-13 10:19:57,C2000,P0077,Product_77,Clothing,3,2325.25,6975.75
I101557,2024-02-25 10:52:56,C8774,P0258,Product_258,Sports,1,2103.29,2103.29
I101558,2024-11-29 16:47:00,C7947,P0098,Product_98,Food,3,1311.25,3933.75
I101559,2023-05-03 06:45:40,C7751,P0062,Product_62,Sports,4,850.48,3401.92
I101560,2024-03-06 07:35:02,C4725,P0253,Product_253,Clothing,4,2560.85,10243.4
I101561,2024-06-07 13:12:45,C1750,P0253,Product_253,Clothing,2,2560.85,5121.7
I101562,2023-09-19 02:46:39,C6429,P0153,Product_153,Food,1,477.44,477.44
I101563,2023-01-10 06:46:32,C2737,P0002,Product_2,Electronics,1,2854.61,2854.61
I101564,2024-09-14 11:53:57,C6256,P0040,Product_40,Clothing,3,1348.45,4045.35
I101565,2024-11-16 08:37:48,C6238,P0053,Product_53,Electronics,1,2821.52,2821.52
I101566,2023-01-16 18:58:29,C5891,P0060,Product_60,Beauty,2,1009.72,2019.44
I101567,2023-03-14 09:42:48,C8955,P0044,Product_44,Clothing,1,2732.5,2732.5
I101568,2023-06-09 08:10:56,C1174,P0211,Product_211,Home,2,1668.76,3337.52
I101569,2023-04-24 03:00:10,C1414,P0112,Product_112,Clothing,3,525.6,1576.8
I101570,2024-09-23 03:06:51,C7445,P0245,Product_245,Electronics,1,95.6,95.6
I101571,2023-03-19 14:07:14,C3732,P0123,Product_123,Food,1,988.11,988.11
I101572,2023-12-03 19:47:00,C2995,P0209,Product_209,Beauty,2,64.93,129.86
I101573,2023-09-15 04:00:17,C2031,P0192,Product_192,Electronics,4,2696.79,10787.16
I101574,2023-01-28 02:49:00,C7446,P0247,Product_247,Sports,2,1313.14,2626.28
I101575,2023-10-01 17:20:59,C5625,P0123,Product_123,Food,2,988.11,1976.22
I101576,2023-03-01 22:06:58,C2681,P0246,Product_246,Electronics,2,2788.54,5577.08
I101577,2024-06-26 14:44:47,C1562,P0024,Product_24,Electronics,1,1130.77,1130.77
I101578,2024-10-13 21:50:24,C7797,P0188,Product_188,Clothing,3,1687.84,5063.52
I101579,2023-06-26 01:05:34,C7268,P0280,Product_280,Electronics,1,2397.59,2397.59
I101580,2024-12-29 16:40:01,C5540,P0105,Product_105,Sports,1,2727.32,2727.32
I101581,2023-11-14 13:17:20,C2697,P0280,Product_280,Electronics,2,2397.59,4795.18
I101582,2024-12-17 15:20:51,C5803,P0002,Product_2,Electronics,1,2854.61,2854.61
I101583,2023-02-20 11:20:40,C2769,P0049,Product_49,Clothing,1,1662.8,1662.8
I101584,2024-08-12 20:48:54,C7660,P0080,Product_80,Clothing,1,391.81,391.81
I101585,2024-02-04 12:22:34,C8124,P0149,Product_149,Food,1,201.86,201.86
I101586,2024-10-14 22:41:30,C2908,P0041,Product_41,Clothing,1,410.01,410.01
I101587,2023-09-06 22:25:59,C3691,P0156,Product_156,Beauty,5,764.06,3820.3
I101588,2023-08-19 16:44:44,C7343,P0071,Product_71,Home,3,2328.12,6984.36
I101589,2023-01-05 18:02:54,C2208,P0022,Product_22,Beauty,2,461.51,923.02
I101590,2023-02-12 18:12:43,C7460,P0289,Product_289,Electronics,1,895.3,895.3
I101591,2024-03-31 00:45:14,C8377,P0231,Product_231,Food,3,2394.69,7184.07
I101592,2024-06-17 18:36:25,C5882,P0079,Product_79,Sports,1,1107.47,1107.47
I101593,2023-04-06 00:40:22,C1023,P0034,Product_34,Beauty,1,2849.21,2849.21
I101594,2024-02-22 16:12:54,C3271,P0241,Product_241,Beauty,1,2824.35,2824.35
I101595,2023-05-09 15:49:14,C8032,P0071,Product_71,Home,1,2328.12,2328.12
I101596,2023-01-16 10:04:40,C2185,P0042,Product_42,Home,3,1510.77,4532.31
I101597,2023-12-04 10:19:44,C2064,P0050,Product_50,Clothing,3,595.32,1785.96
I101598,2023-05-01 01:59:55,C5425,P0190,Product_190,Beauty,1,763.46,763.46
I101599,2023-12-16 11:01:05,C3053,P0084,Product_84,Home,2,237.5,475.0
I101600,2023-11-10 19:48:14,C7541,P0060,Product_60,Beauty,1,1009.72,1009.72
I101601,2024-12-27 03:09:36,C2429,P0231,Product_231,Food,1,2394.69,2394.69
I101602,2023-02-05 13:08:04,C1900,P0133,Product_133,Beauty,1,403.6,403.6
I101603,2023-05-07 23:34:11,C6415,P0001,Product_1,Sports,1,1154.89,1154.89
I101604,2024-01-30 00:11:17,C8097,P0079,Product_79,Sports,2,1107.47,2214.94
I101605,2023-05-11 04:39:49,C1211,P0120,Product_120,Food,2,1641.06,3282.12
I101606,2024-09-26 05:20:50,C2079,P0024,Product_24,Electronics,5,1130.77,5653.85
I101607,2023-08-03 01:41:29,C1121,P0141,Product_141,Food,5,2889.22,14446.1
I101608,2024-05-09 13:29:46,C3934,P0285,Product_285,Electronics,1,1755.93,1755.93
I101609,2024-07-22 23:32:48,C7471,P0262,Product_262,Home,3,2970.66,8911.98
I101610,2024-09-21 16:00:58,C7458,P0016,Product_16,Food,3,591.04,1773.12
I101611,2024-02-14 19:34:22,C2949,P0210,Product_210,Home,1,524.38,524.38
I101612,2024-04-04 22:19:46,C5823,P0019,Product_19,Electronics,1,1324.24,1324.24
I101613,2023-08-13 16:33:04,C3652,P0116,Product_116,Sports,3,2620.81,7862.43
I101614,2023-11-12 11:29:03,C1129,P0097,Product_97,Home,1,1592.06,1592.06
I101615,2024-04-25 23:48:34,C2427,P0002,Product_2,Electronics,3,2854.61,8563.83
I101616,2024-06-21 04:45:52,C3173,P0168,Product_168,Electronics,1,600.23,600.23
I101617,2024-12-03 05:45:58,C1429,P0183,Product_183,Sports,1,2777.85,2777.85
I101618,2024-11-19 18:09:18,C2038,P0217,Product_217,Beauty,2,1009.93,2019.86
I101619,2023-05-30 12:11:35,C7076,P0096,Product_96,Home,2,1506.7,3013.4
I101620,2024-08-09 06:07:21,C4448,P0263,Product_263,Sports,3,463.25,1389.75
I101621,2024-10-08 20:28:00,C5309,P0058,Product_58,Food,3,628.15,1884.45
I101622,2024-11-27 06:18:05,C1931,P0282,Product_282,Sports,2,1047.09,2094.18
I101623,2023-04-13 09:11:00,C7108,P0171,Product_171,Home,1,2048.81,2048.81
I101624,2024-12-14 02:53:35,C1520,P0021,Product_21,Home,1,1854.97,1854.97
I101625,2023-06-16 12:08:43,C4901,P0142,Product_142,Electronics,1,792.76,792.76
I101626,2023-01-14 01:23:40,C4672,P0149,Product_149,Food,1,201.86,201.86
I101627,2024-04-18 06:51:44,C7373,P0046,Product_46,Electronics,1,2004.44,2004.44
I101628,2023-03-12 18:28:41,C3965,P0117,Product_117,Clothing,1,2420.83,2420.83
I101629,2023-01-13 09:40:50,C5204,P0048,Product_48,Electronics,2,1584.2,3168.4
I101630,2024-08-04 01:03:11,C5863,P0029,Product_29,Sports,3,1797.62,5392.86
I101631,2023-05-23 18:36:37,C1893,P0201,Product_201,Electronics,3,1943.99,5831.97
I101632,2023-02-19 08:23:50,C4702,P0267,Product_267,Home,1,2106.2,2106.2
I101633,2023-07-21 04:28:13,C5127,P0029,Product_29,Sports,1,1797.62,1797.62
I101634,2023-07-09 16:13:35,C2814,P0176,Product_176,Clothing,4,564.38,2257.52
I101635,2024-05-07 00:46:19,C8744,P0049,Product_49,Clothing,3,1662.8,4988.4
I101636,2023-08-14 08:12:28,C6038,P0152,Product_152,Food,2,756.71,1513.42
I101637,2024-04-22 07:15:39,C1355,P0101,Product_101,Sports,2,142.72,285.44
I101638,2023-02-14 20:39:03,C6957,P0231,Product_231,Food,3,2394.69,7184.07
I101639,2024-01-01 08:13:44,C7416,P0116,Product_116,Sports,2,2620.81,5241.62
I101640,2024-01-28 14:37:30,C8444,P0031,Product_31,Food,1,1842.26,1842.26
I101641,2023-09-07 06:04:12,C8102,P0001,Product_1,Sports,1,1154.89,1154.89
I101642,2024-08-19 02:54:45,C6397,P0203,Product_203,Beauty,2,526.8,1053.6
I101643,2024-08-26 10:24:41,C5271,P0215,Product_215,Home,1,2150.93,2150.93
I101644,2024-11-06 19:54:36,C3470,P0110,Product_110,Clothing,1,277.09,277.09
I101645,2024-12-15 10:17:48,C4752,P0005,Product_5,Clothing,1,510.25,510.25
I101646,2024-10-08 15:33:50,C6270,P0273,Product_273,Sports,2,2607.86,5215.72
I101647,2024-05-31 21:55:24,C8897,P0055,Product_55,Food,4,1813.8,7255.2
I101648,2024-06-29 19:02:05,C1255,P0176,Product_176,Clothing,-1,564.38,-564.38
I101649,2023-06-10 05:33:53,C4923,P0170,Product_170,Food,4,1793.13,7172.52
I101650,2023-02-05 16:13:34,C7941,P0290,Product_290,Home,3,1792.96,5378.88
I101651,2024-07-17 05:43:55,C4290,P0098,Product_98,Food,3,1311.25,3933.75
I101652,2024-01-15 18:51:23,C4492,P0193,Product_193,Beauty,4,2706.23,10824.92
I101653,2023-04-07 03:53:55,C6620,P0205,Product_205,Electronics,2,1838.97,3677.94
I101654,2023-09-18 21:30:32,C1884,P0200,Product_200,Home,1,2350.63,2350.63
I101655,2024-01-10 04:32:06,C5016,P0220,Product_220,Home,4,2555.21,10220.84
I101656,2023-12-11 17:43:16,C6835,P0047,Product_47,Food,1,969.55,969.55
I101657,2023-02-27 02:25:46,C8452,P0040,Product_40,Clothing,1,1348.45,1348.45
I101658,2024-11-09 12:53:44,C4633,P0218,Product_218,Beauty,1,2252.15,2252.15
I101659,2023-02-02 20:16:38,C1602,P0294,Product_294,Food,3,1112.56,3337.68
I101660,2023-06-21 09:21:33,C8366,P0299,Product_299,Food,3,1887.53,5662.59
I101661,2023-09-09 18:22:00,C1661,P0233,Product_233,Food,3,1751.87,5255.61
I101662,2023-09-24 12:25:14,C3638,P0220,Product_220,Home,1,2555.21,2555.21
I101663,2024-10-10 08:38:01,C5983,P0224,Product_224,Home,2,1134.76,2269.52
I101664,2023-05-23 00:55:23,C2215,P0229,Product_229,Sports,3,2681.54,8044.62
I101665,2023-10-11 05:29:40,C1538,P0076,Product_76,Food,3,2200.57,6601.71
I101666,2023-09-30 19:19:29,C2033,P0212,Product_212,Sports,2,2091.09,4182.18
I101667,2023-03-27 15:27:21,C3252,P0200,Product_200,Home,2,2350.63,4701.26
I101668,2023-04-01 07:17:25,C6114,P0138,Product_138,Home,2,2123.91,4247.82
I101669,2024-02-05 21:02:51,C6186,P0224,Product_224,Home,1,1134.76,1134.76
I101670,2024-01-16 05:53:24,C5795,P0127,Product_127,Home,2,2463.14,4926.28
I101671,2024-10-30 07:43:47,C5492,P0248,Product_248,Sports,1,2901.63,2901.63
I101672,2023-11-04 10:15:09,C6833,P0297,Product_297,Home,1,2321.48,2321.48
I101673,2024-11-13 07:40:26,C3663,P0161,Product_161,Sports,3,1134.96,3404.88
I101674,2023-03-05 06:00:23,C4120,P0023,Product_23,Beauty,5,911.83,4559.15
I101675,2023-05-30 00:23:43,C5893,P0036,Product_36,Electronics,1,2434.77,2434.77
